page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
389608,Asmodeus (Agent of Morning Star) (Earth-616),\/Asmodeus_(Agent_of_Morning_Star)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Mar-83,1983
195236,Asmodeus (Demon) (Earth-616),\/Asmodeus_(Demon)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Deceased Characters,18,Feb-81,1981
389607,Asmodeus (Enclave) (Earth-616),\/Asmodeus_(Enclave)_(Earth-616),,Bad Characters,,,,,Living Characters,1,Dec-79,1979
389609,Asmodeus (Inhuman) (Earth-616),\/Asmodeus_(Inhuman)_(Earth-616),No Dual Identity,Neutral Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,2,Dec-71,1971
389618,Asmodiar (Earth-616),\/Asmodiar_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-80,1980
300171,Assassin (Brood) (Earth-616),\/Assassin_(Brood)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Jun-92,1992
389633,Assassin (Cyborg) (Earth-616),\/Assassin_(Cyborg)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-76,1976
175781,Assassin (Maria) (Earth-616),\/Assassin_(Maria)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,2,Mar-76,1976
64632,Assassin (Mimeyoshi) (Earth-616),\/Assassin_(Mimeyoshi)_(Earth-616),,,,Black Hair,Female Characters,,Living Characters,1,Jul-93,1993
498918,Assistant Watcher (Earth-616),\/Assistant_Watcher_(Earth-616),,Neutral Characters,Black Eyes,Bald,Male Characters,,Living Characters,1,Aug-10,2010
16230,Astarte (Earth-616),\/Astarte_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2,Aug-99,1999
106268,Asterius (Earth-616),\/Asterius_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Feb-86,1986
21723,Asteroth (Earth-616),\/Asteroth_(Earth-616),,,White Eyes,Black Hair,Female Characters,,Living Characters,4,May-05,2005
135669,Asti (Earth-616),\/Asti_(Earth-616),,Bad Characters,,,,,Living Characters,1,May-66,1966
16174,Asti the All-Seeing (Earth-616),\/Asti_the_All-Seeing_(Earth-616),,Bad Characters,,,,,Living Characters,3,May-66,1966
1113,Astra (Imperial Guard) (Earth-616),\/Astra_(Imperial_Guard)_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Red Hair,Female Characters,,Living Characters,19,Oct-77,1977
1114,Astra (Mutant) (Earth-616),\/Astra_(Mutant)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,10,Mar-99,1999
19145,Astra (Polemachus) (Earth-616),\/Astra_(Polemachus)_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2,Jan-93,1993
19146,Astra (Spaceknight) (Earth-616),\/Astra_(Spaceknight)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,4,Dec-81,1981
702284,Astrella Carpenter (Earth-616),\/Astrella_Carpenter_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,8,Aug-72,1972
462271,Astrid (Earth-616),\/Astrid_(Earth-616),No Dual Identity,Good Characters,Black Eyes,,Female Characters,,Living Characters,1,Dec-85,1985
16286,Astrid Bloom (Earth-616),\/Astrid_Bloom_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,Oct-04,2004
198952,Astrid Josefson (Earth-616),\/Astrid_Josefson_(Earth-616),,Good Characters,,,Female Characters,,Deceased Characters,3,Apr-75,1975
40702,Astrid Mordo (Earth-616),\/Astrid_Mordo_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,Feb-96,1996
389753,Astriel (Earth-616),\/Astriel_(Earth-616),,,Silver Eyes,Silver Hair,Female Characters,,Living Characters,1,Mar-82,1982
19277,Astro (Earth-616),\/Astro_(Earth-616),,,Variable Eyes,Variable Hair,Male Characters,,Living Characters,2,,2013
389756,Astrologer (Earth-616),\/Astrologer_(Earth-616),,Bad Characters,,White Hair,Male Characters,,Deceased Characters,3,Mar-71,1971
30592,Astron (Earth-616),\/Astron_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Deceased Characters,3,Apr-81,1981
657209,Asylum (Initiative) (Earth-616),\/Asylum_(Initiative)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,3,Sep-09,2009
5920,Asylum (Psionex) (Earth-616),\/Asylum_(Psionex)_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,6,Oct-90,1990
19954,At-Lass (Earth-616),\/At-Lass_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,16,Apr-90,1990
392278,Atalanta (Argonauts) (Earth-616),\/Atalanta_(Argonauts)_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,2,Jul-08,2008
86446,Atalanta (Pantheon) (Earth-616),\/Atalanta_(Pantheon)_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,33,Mar-91,1991
392300,Atali (Frost Giant) (Earth-616),\/Atali_(Frost_Giant)_(Earth-616),,,,,Female Characters,,Living Characters,1,May-71,1971
392301,Atalis (Earth-616),\/Atalis_(Earth-616),,,Brown Eyes,Bald,Male Characters,,Living Characters,3,Sep-73,1973
24656,Atar (Earth-616),\/Atar_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,1,May-03,2003
392581,Ataros (Earth-616),\/Ataros_(Earth-616),,,,,Male Characters,,Living Characters,1,Aug-82,1982
392590,Atha Williams (Earth-616),\/Atha_Williams_(Earth-616),No Dual Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,Jan-70,1970
722213,Athena (Warheads) (Earth-616),\/Athena_(Warheads)_(Earth-616),,,,,,,Living Characters,1,,2013
2646,Athena Parthenos (Earth-616),\/Athena_Parthenos_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,54,May-69,1969
392633,Atlan (Earth-616),\/Atlan_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Aug-77,1977
183166,Atlas (Titan) (Earth-616),\/Atlas_(Titan)_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,7,Jun-85,1985
15787,Atleza Langunn (Earth-616),\/Atleza_Langunn_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,5,Sep-02,2002
419844,Atlo (Earth-616),\/Atlo_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Sep-79,1979
393791,Ator (Earth-616),\/Ator_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,8,Mar-95,1995
392860,Atra (Earth-616),\/Atra_(Earth-616),,Bad Characters,Blue Eyes,Bald,Male Characters,,Living Characters,3,Nov-82,1982
30346,Atrocity (Earth-616),\/Atrocity_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3,Dec-93,1993
114089,Atsuko (Earth-616),\/Atsuko_(Earth-616),,Good Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,3,May-08,2008
559416,Atticus Trask (Earth-TRN361),\/Atticus_Trask_(Earth-TRN361),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Dec-12,2012
485915,Attila the Hun (Earth-616),\/Attila_the_Hun_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,3,Mar-43,1943
1120,Attuma (Earth-616),\/Attuma_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,94,Dec-64,1964
394116,Attumacht (Earth-616),\/Attumacht_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Jun-94,1994
3858,Atum (Earth-616),\/Atum_(Earth-616),Secret Identity,Neutral Characters,Red Eyes,No Hair,Male Characters,,Living Characters,17,Oct-82,1982
18427,Aubrey Agee (Earth-616),\/Aubrey_Agee_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,5,Mar-98,1998
17178,Auctioneer (Earth-616),\/Auctioneer_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,2,Jan-87,1987
251475,Audumla (Magic cow) (Earth-616),\/Audumla_(Magic_cow)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,2,Oct-63,1963
395404,Augeas (Earth-616),\/Augeas_(Earth-616),,,,,Male Characters,,Living Characters,3,Jun-08,2008
395405,Auggie Slater (Earth-616),\/Auggie_Slater_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Apr-90,1990
403865,August D'Angelo (Earth-616),\/August_D%27Angelo_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jul-84,1984
623596,August Hirt (Earth-616),\/August_Hirt_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,1,Jul-11,2011
2041,August Hopper (Earth-616),\/August_Hopper_(Earth-616),Public Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,,Living Characters,10,Sep-66,1966
395410,August Masters (Earth-616),\/August_Masters_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,9,Dec-81,1981
18478,Augusta Seger (Earth-616),\/Augusta_Seger_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,Oct-98,1998
16231,Augustine (Earth-616),\/Augustine_(Earth-616),,,,,,,Living Characters,1,Nov-97,1997
30502,Augustine du Lac (Earth-616),\/Augustine_du_Lac_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,8,Jun-05,2005
20195,Augustus (Earth-616),\/Augustus_(Earth-616),Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,10,Sep-05,2005
37394,Augustus Pugliese (Earth-616),\/Augustus_Pugliese_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,25,May-04,2004
556962,Augustus Tuneski (Earth-616),\/Augustus_Tuneski_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,6,May-02,2002
42373,Augustyne Phyffe (Earth-616),\/Augustyne_Phyffe_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Jan-93,1993
18536,Aundray Phelps (Earth-616),\/Aundray_Phelps_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,8,Dec-91,1991
332732,Aunt Hazel (Earth-616),\/Aunt_Hazel_(Earth-616),No Dual Identity,,,Grey Hair,Female Characters,,Living Characters,1,Jan-02,2002
503420,Aunt May (Earth-616),\/Aunt_May_(Earth-616),,,Blue Eyes,White Hair,Female Characters,,Living Characters,1,Jun-62,1962
689356,Aunt May (Sandman) (Earth-616),\/Aunt_May_(Sandman)_(Earth-616),No Dual Identity,,,,Female Characters,,Living Characters,1,,2013
606772,Aunt Serr (Earth-616),\/Aunt_Serr_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2,Sep-71,1971
42364,Aurelie Sabayon (Earth-616),\/Aurelie_Sabayon_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,2,Jul-04,2004
751843,Aurelio Santurce (Earth-616),\/Aurelio_Santurce_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Sep-97,1997
114047,Aurelle (Earth-616),\/Aurelle_(Earth-616),Secret Identity,Good Characters,,White Hair,Female Characters,,Living Characters,1,Feb-00,2000
303832,Aurora Poule (Earth-616),\/Aurora_Poule_(Earth-616),No Dual Identity,,,Black Hair,Female Characters,,Living Characters,2,Dec-92,1992
65294,Aurora Rabinowitz (Earth-616),\/Aurora_Rabinowitz_(Earth-616),No Dual Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,12,Oct-75,1975
489301,Austin Cao (Earth-616),\/Austin_Cao_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4,Nov-11,2011
1123,Autolycus (Earth-616),\/Autolycus_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,21,Apr-75,1975
248189,Automaton (Earth-616),\/Automaton_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,4,Oct-93,1993
129237,Autonomously Decisive Automated Mechanism (Earth-616),\/Autonomously_Decisive_Automated_Mechanism_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,11,Jul-05,2005
7323,Autumn MacRae (Earth-616),\/Autumn_MacRae_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,3,May-00,2000
1615,Autumn Rolfson (Earth-616),\/Autumn_Rolfson_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Deceased Characters,23,Jan-87,1987
24942,Av-Rom (Earth-616),\/Av-Rom_(Earth-616),No Dual Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,3,Mar-06,2006
496107,Ava Ayala (Earth-616),\/Ava_Ayala_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,36,Dec-11,2011
16222,Ava Peloso (Earth-616),\/Ava_Peloso_(Earth-616),Secret Identity,,,Brown Hair,Female Characters,,Living Characters,3,May-94,1994
492340,Ava'Dara Naganandini (Earth-616),\/Ava%27Dara_Naganandini_(Earth-616),Secret Identity,Good Characters,White Eyes,White Hair,Female Characters,,Living Characters,1,Dec-11,2011
29803,Avadar (Earth-616),\/Avadar_(Earth-616),,,,,Male Characters,,Deceased Characters,1,May-83,1983
239032,Avalon (Caretaker) (Earth-616),\/Avalon_(Caretaker)_(Earth-616),No Dual Identity,Good Characters,,,,,Living Characters,4,Jan-74,1974
400054,Avandalia (Earth-616),\/Avandalia_(Earth-616),,Bad Characters,White Eyes,Blond Hair,Female Characters,,Living Characters,1,Feb-91,1991
16175,Avarrish (Earth-616),\/Avarrish_(Earth-616),,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,8,Mar-81,1981
32730,Avatar (Triumvirate) (Earth-616),\/Avatar_(Triumvirate)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,Mar-92,1992
44646,Avatar of Cha'sa'dra (Earth-616),\/Avatar_of_Cha%27sa%27dra_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,,,Living Characters,1,,2013
400056,Aven (Earth-616),\/Aven_(Earth-616),,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,May-84,1984
68938,Avery Allen (Earth-616),\/Avery_Allen_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,4,Sep-07,2007
244816,Avery Connor (Earth-616),\/Avery_Connor_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2,Jan-02,2002
402230,Avia (Inhuman) (Earth-616),\/Avia_(Inhuman)_(Earth-616),No Dual Identity,,White Eyes,Brown Hair,Female Characters,,Living Characters,3,Mar-07,2007
17952,Avia (Savage Land) (Earth-616),\/Avia_(Savage_Land)_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Female Characters,,Living Characters,13,Jan-00,2000
18376,Avian (Alpha Prime) (Earth-616),\/Avian_(Alpha_Prime)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Dec-87,1987
402232,Avian (Inhuman) (Earth-616),\/Avian_(Inhuman)_(Earth-616),,,,,Male Characters,,Living Characters,1,May-95,1995
506894,Avios (Earth-616),\/Avios_(Earth-616),No Dual Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,3,Oct-00,2000
402292,Avius (Earth-616),\/Avius_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,5,Dec-72,1972
48210,Avlekete (Earth-616),\/Avlekete_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,1,May-90,1990
752138,Avner (Earth-616),\/Avner_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Deceased Characters,1,,2013
473720,Avoe (Earth-616),\/Avoe_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Female Characters,,Living Characters,11,May-10,2010
402303,Avram Siegel (Earth-616),\/Avram_Siegel_(Earth-616),,,,,Male Characters,,Living Characters,1,Apr-93,1993
425354,Awareness (Earth-616),\/Awareness_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Jun-10,2010
7769,Awesome Android (Earth-616),\/Awesome_Android_(Earth-616),No Dual Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,73,Jun-63,1963
593397,Awilda Ayala (Earth-616),\/Awilda_Ayala_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,12,Jan-76,1976
34041,Axe (Mutant) (Earth-616),\/Axe_(Mutant)_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4,Sep-83,1983
296470,Axe (Valkyries) (Earth-616),\/Axe_(Valkyries)_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,,2013
47419,Axel Asher (Earth-616),\/Axel_Asher_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,11,,2013
274785,Axel Bohusk (Earth-616),\/Axel_Bohusk_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,11,Jul-03,2003
9534,Axel Cluney (Earth-616),\/Axel_Cluney_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,8,Jul-01,2001
267622,Axeman Bone (Earth-616),\/Axeman_Bone_(Earth-616),No Dual Identity,Good Characters,Yellow Eyes,Bald,Male Characters,,Living Characters,25,Aug-08,2008
18535,Axis (Earth-616),\/Axis_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,,Male Characters,,Deceased Characters,1,Sep-00,2000
493804,Axis Annie (Earth-616),\/Axis_Annie_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Aug-09,2009
2696,Axl Nacht (Earth-616),\/Axl_Nacht_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4,Feb-91,1991
344277,Axonn-Karr (Earth-616),\/Axonn-Karr_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,5,Feb-65,1965
18262,Aya Komatsu (Earth-616),\/Aya_Komatsu_(Earth-616),,,Black Eyes,Black Hair,Female Characters,,Living Characters,9,May-91,1991
1817,Ayesha (Earth-616),\/Ayesha_(Earth-616),Secret Identity,,White Eyes,Blond Hair,Female Characters,,Living Characters,56,Nov-77,1977
323933,Ayesha of Balobedu (Earth-616),\/Ayesha_of_Balobedu_(Earth-616),,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,1,,2013
511955,Ayla Prentiss (Earth-616),\/Ayla_Prentiss_(Earth-616),No Dual Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,4,May-74,1974
177286,Ayla Ranefer (Earth-616),\/Ayla_Ranefer_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Female Characters,,Living Characters,9,Dec-92,1992
557395,Ayna Sareva (Earth-616),\/Ayna_Sareva_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,10,Jun-05,2005
11474,Azazel (Earth-616),\/Azazel_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Grey Hair,Male Characters,,Living Characters,16,Oct-03,2003
511813,Azazel (Grigori) (Earth-616),\/Azazel_(Grigori)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,Apr-00,2000
244367,Azaziah (Earth-616),\/Azaziah_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,4,Apr-80,1980
243145,Azimuth (Earth-616),\/Azimuth_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Feb-96,1996
437707,Azir (Earth-616),\/Azir_(Earth-616),,,,,Female Characters,,Living Characters,5,Sep-75,1975
402627,Azor (Earth-616),\/Azor_(Earth-616),,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Aug-98,1998
402630,Azoth (Earth-616),\/Azoth_(Earth-616),,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,1,,2013
37342,Azrael (Earth-616),\/Azrael_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,Variable Hair,Male Characters,,Living Characters,7,Jun-51,1951
